name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Loree Gillan,"{707: 0.9766516160660581, 666: 0.6970660804311661, 762: 0.8138013858313764, 623: 0.09465756737473363, 413: 0.0, 414: 1.0, 393: 0.8310161248998496, 687: 0.8698627788362456, 217: 0.5694440272912411, 602: 1.0, 134: 0.0, 94: 0.0, 144: 0.6998477251428312, 211: 0.4200033280354525, 273: 0.7522738897116952, 389: 0.6887007656033068, 514: 0.0042404902280006596, 779: 0.0, 782: 0.5980496255177536, 835: 0.5290801399668679, 941: 0.24852920595122097}",25.0,single,m,bisexual,fit,mostly anything,socially,,working on college/university,"hispanic / latin, white",69.0,-1.0,other,"doesn't have kids, but might want them",likes dogs and likes cats,,,"english (fluently), spanish (poorly)",Linear Classifiers 1k/746.joblib
Leeanne Regan,"{986: 0.3811524777410682, 978: 0.23136687743462314, 996: 0.7108518773932886, 53: 1.0, 365: 1.0, 453: 0.4804471730770148, 595: 0.5992946982126988, 38: 1.0, 11: 1.0, 44: 0.0, 68: 0.0, 193: 0.03315885358497006, 204: 0.05290332138383036, 306: 0.07666255462604354, 340: 0.5383620548262149, 466: 0.0, 474: 1.0, 654: 0.8669144443359498, 655: 0.517064197259745, 657: 0.4794578384947492, 729: 0.0, 961: 0.3679972278383339, 963: 0.0}",27.0,single,f,straight,curvy,,socially,,,,63.0,-1.0,entertainment / media,,,,,english,Linear Classifiers 1k/252.joblib
Paulita Donell,"{116: 0.6767525088117137, 42: 0.27717882009874106, 83: 0.8824606737727141, 99: 0.4887418355354294, 229: 0.43191114231288097, 267: 0.9273131569381734, 360: 1.0, 503: 0.8703775382073502, 524: 0.20275570128362475, 563: 0.928920319131465, 567: 0.4955069046865197, 624: 0.7203873058732904, 764: 0.5349739616187197, 807: 1.0, 809: 0.8526045272842762, 893: 0.42117242815109357, 929: 0.1551063978476077}",35.0,single,m,straight,fit,,socially,,graduated from college/university,white,74.0,-1.0,computer / hardware / software,,,,no,english,Linear Classifiers 1k/313.joblib
Viviene Love,"{712: 1.0, 692: 0.19913533608511003, 177: 0.0, 528: 0.0, 970: 1.0, 635: 1.0, 76: 0.661394199763276, 151: 0.5460174891627887, 172: 1.0, 200: 0.4507850357706946, 240: 1.0, 295: 1.0, 327: 0.7296357221135583, 402: 0.0, 415: 1.0, 462: 0.5724234231926368, 482: 1.0, 752: 0.2642693469799142, 811: 1.0, 835: 1.0}",30.0,single,m,straight,average,,often,never,graduated from masters program,,76.0,-1.0,computer / hardware / software,doesn't have kids,likes cats,agnosticism,no,"english (fluently), dutch (fluently), lisp (fluently), spanish (okay), german (okay)",Linear Classifiers 1k/571.joblib
Ginnie Tound,"{650: 0.7236027136426624, 359: 0.0, 361: 0.5029892965578728, 794: 0.0, 72: 1.0, 10: 0.5240949866320648, 32: 0.48395404386378393, 103: 0.20072045850479725, 238: 0.0, 318: 0.3485999050076347, 371: 0.6392963566972178, 468: 0.6077762817308456, 517: 0.5878165794488566, 542: 0.9900415355165624, 710: 0.0, 882: 0.0, 926: 0.5683115636349227}",35.0,single,m,straight,athletic,strictly anything,,,graduated from college/university,"black, white",72.0,-1.0,,"doesn't have kids, but wants them",,agnosticism,no,english,Linear Classifiers 1k/844.joblib
Danny Edmund,"{438: 0.41314727719305466, 49: 0.28778461971115554, 83: 0.8675294598836185, 645: 0.0767414803856159, 362: 0.44700511418839284, 762: 0.6090631026898059, 504: 0.7568523718729399, 570: 0.5324126554419593, 381: 0.7176588376277095, 372: 0.8756499827616189, 269: 0.7516886189660461, 356: 1.0, 515: 0.7358873658527507, 448: 0.8092792064826568, 766: 0.0, 370: 0.0, 160: 1.0, 976: 1.0, 29: 0.23392311339220306, 671: 0.0, 39: 1.0, 297: 0.45037965201128394, 346: 0.26945230299894085, 617: 0.45058508576278555, 684: 0.8458335668343029, 685: 0.7001369384998277, 744: 0.0}",30.0,single,m,straight,average,strictly anything,often,sometimes,graduated from masters program,white,75.0,-1.0,artistic / musical / writer,,,other but not too serious about it,no,"english, indonesian (fluently)",Linear Classifiers 1k/210.joblib
Jillayne Llovera,"{58: 1.0, 586: 0.2793456351598995, 479: 0.9691736640420685, 781: 1.0, 726: 0.7043221024341526, 697: 0.0, 775: 1.0, 52: 0.2473497660380155, 613: 0.731277220779603, 62: 1.0, 958: 1.0, 941: 0.938972013999483, 406: 0.0, 442: 1.0, 408: 1.0, 785: 1.0, 138: 0.0, 203: 0.6453490057836246, 422: 0.8229087877424899, 464: 1.0, 574: 1.0, 608: 1.0, 619: 0.8456144043662914, 669: 0.0, 797: 0.0, 990: 0.0}",40.0,single,m,straight,fit,,socially,,graduated from college/university,white,71.0,60000.0,construction / craftsmanship,doesn't have kids,likes dogs,agnosticism but not too serious about it,no,"english (okay), french (poorly), spanish (poorly), c++ (okay)",Linear Classifiers 1k/98.joblib
Mara Clara,"{264: 0.3824647273849777, 188: 0.3857012785892826, 177: 0.8698953732587442, 38: 0.6588309641964163, 207: 1.0, 576: 0.3753825559211006, 95: 0.026303066355653715, 157: 1.0, 338: 1.0, 415: 0.0, 433: 0.6793707533673221, 910: 0.0}",29.0,single,f,bisexual,curvy,anything,socially,sometimes,graduated from masters program,white,66.0,-1.0,other,doesn't have kids,has cats,other,no,"english, spanish (poorly), portuguese (poorly)",Linear Classifiers 1k/13.joblib
Jacquetta Tufts,"{215: 0.20456913902504492, 480: 0.4853442727384514, 190: 0.4441892790201296, 844: 0.48355985940498236, 91: 0.0, 234: 1.0, 364: 0.2626992766760159, 33: 0.9176738479366635, 47: 0.8024913306575285, 95: 1.0, 106: 0.41278625009876313, 110: 1.0, 137: 0.5002854982504161, 357: 0.9107445188303069, 396: 0.918198444306521, 404: 0.3599240757071953, 449: 0.6717547978632363, 510: 0.5474105804787173, 529: 0.6889969676432071, 539: 0.8933336188415166, 623: 0.8944120939229476, 709: 0.6420459236123988, 772: 0.47481824445630205, 871: 0.7294590852537979, 924: 0.690236903596692, 973: 0.09502097754760819, 982: 1.0}",27.0,single,m,straight,average,mostly anything,socially,never,college/university,pacific islander,69.0,-1.0,education / academia,doesn't have kids,,catholicism and somewhat serious about it,,"english (fluently), tagalog (fluently)",Linear Classifiers 1k/968.joblib
Lorenza Eugenia,"{62: 1.0, 218: 1.0, 155: 0.5957859529164562, 176: 0.9012213982881683, 200: 0.28163222072236493, 242: 0.0, 320: 0.2460257226530942, 377: 0.40763277436725254, 409: 0.7334994514057414, 432: 1.0, 511: 0.6472145136665564, 585: 0.0, 665: 0.9785623955846692, 671: 0.6335703924625307, 700: 0.2751865735143273, 711: 1.0, 729: 0.0, 735: 0.5792637253173858, 780: 0.9339934152336404, 784: 0.20287800613041718, 859: 0.22386675424020908}",27.0,single,m,straight,athletic,mostly anything,socially,,graduated from masters program,,73.0,-1.0,,,,,,"english (fluently), swedish (fluently), french (poorly)",Linear Classifiers 1k/106.joblib
Leeanne Henebry,"{828: 0.0, 45: 1.0, 293: 0.2801729076673585, 812: 1.0, 147: 1.0, 272: 0.24795682984190748, 971: 1.0, 142: 0.4764700840693159, 314: 1.0, 191: 0.0, 998: 1.0, 542: 0.9051621146934483, 88: 0.0, 538: 0.0, 620: 0.0, 243: 1.0, 165: 1.0, 514: 0.8961601822158638, 844: 0.05508595021217122, 853: 0.9642442177571775, 912: 0.2603777062441237, 974: 0.2687467211166563}",28.0,single,m,straight,average,anything,often,sometimes,,white,70.0,-1.0,artistic / musical / writer,doesn't have kids,,agnosticism and laughing about it,no,english (okay),Linear Classifiers 1k/402.joblib
Anica Amasa,"{215: 0.0, 678: 1.0, 377: 0.8910321482173917, 146: 1.0, 101: 0.45093310954100535, 406: 0.8516471007341386, 56: 0.9146968933840502, 238: 0.7307577038131681, 657: 1.0, 66: 1.0, 195: 0.35882975995708255, 337: 1.0, 975: 0.5531133050247545, 884: 0.8390342821790189, 342: 0.22856938247937167, 197: 0.0, 581: 1.0, 83: 0.7496270861505827, 355: 0.036173303161561365, 504: 1.0, 516: 0.0, 530: 0.9349905878311904, 532: 0.6316791208908592, 541: 0.0, 562: 1.0, 791: 1.0, 834: 1.0, 860: 0.0, 872: 0.3324969854271292, 905: 0.4992322509042108}",31.0,single,f,bisexual,thin,strictly anything,socially,sometimes,dropped out of space camp,,67.0,1000000.0,artistic / musical / writer,doesn't have kids,,,no,"english (fluently), belarusan, gujarati, lisp, russian (fluently)",Linear Classifiers 1k/813.joblib
Gilda Mallon,"{916: 0.6257075347253629, 994: 0.8023514214214869, 102: 0.0, 784: 1.0, 830: 0.0, 405: 0.0, 711: 0.8932093974819777, 74: 0.13238975228275685, 571: 1.0, 437: 1.0, 178: 0.18217404595862874, 42: 0.0, 320: 0.0, 454: 1.0, 458: 0.0, 577: 0.38254426779840056, 740: 0.0, 751: 0.9499249974098838, 782: 1.0}",26.0,single,f,straight,athletic,mostly anything,socially,never,graduated from college/university,white,66.0,-1.0,science / tech / engineering,doesn't have kids,likes dogs and likes cats,other but not too serious about it,no,"english (fluently), spanish (okay)",Linear Classifiers 1k/434.joblib
Lilith Iphlgenia,"{450: 1.0, 552: 1.0, 89: 1.0, 559: 1.0, 843: 0.4319217445572914, 310: 1.0, 837: 0.0, 658: 1.0, 32: 0.7930752572630926, 479: 1.0, 603: 1.0, 57: 0.0, 724: 0.8236414317875447, 407: 0.7512107826676759, 76: 0.7217804212265255, 523: 0.0, 36: 0.6361192199230699, 183: 1.0, 602: 1.0, 654: 0.27448288181686564, 671: 1.0, 790: 1.0, 869: 0.6199296112220125, 929: 0.9667207560206608, 963: 1.0, 972: 0.8398507248440064}",33.0,single,f,gay,fit,,often,sometimes,graduated from college/university,white,66.0,-1.0,artistic / musical / writer,,,,no,"english (fluently), spanish (okay)",Linear Classifiers 1k/873.joblib
Aeriela Albertine,"{466: 0.07028602648353921, 937: 1.0, 134: 0.0, 404: 0.6616860734948542, 627: 0.0, 684: 0.7445753357268439, 260: 1.0, 678: 0.7692026597260684, 539: 0.5199146421561096, 315: 1.0, 394: 0.5760143081697979, 506: 0.19961031125677664, 873: 1.0, 53: 0.5082487716271125, 144: 1.0, 210: 0.0, 252: 1.0, 301: 1.0, 329: 0.1857267031513974, 501: 0.9343441634937344, 527: 0.0, 644: 0.8870367674937629, 711: 0.0, 796: 1.0, 855: 0.1894772097424804, 868: 0.0, 885: 1.0}",38.0,single,f,gay,athletic,anything,socially,never,graduated from college/university,,65.0,-1.0,,wants kids,likes dogs,,no,english,Linear Classifiers 1k/1.joblib
Fredericka Llovera,"{781: 0.0, 653: 1.0, 219: 0.6450241398335983, 579: 0.6993461126688594, 760: 1.0, 276: 0.0, 537: 1.0, 966: 1.0, 483: 0.0, 333: 0.02139903805334953, 748: 1.0, 364: 1.0, 344: 0.2892169538708096, 442: 0.8084838361236777, 400: 0.40327800464217844, 6: 0.1927879922423994, 404: 0.0, 43: 0.9517261978339135, 110: 0.2370623906448408, 313: 0.8862059362121499, 416: 0.0, 421: 0.6416875519495271, 443: 0.042516238516103755, 601: 1.0, 642: 0.2876719101015226, 916: 0.7127323155224197, 951: 0.9681223847124691, 995: 0.6586082782802158}",31.0,single,m,straight,average,mostly anything,socially,,graduated from college/university,white,69.0,-1.0,science / tech / engineering,doesn't have kids,likes dogs and likes cats,agnosticism,no,"english, japanese (poorly)",Linear Classifiers 1k/631.joblib
Anestassia Sheng,"{162: 0.0, 51: 0.7048015236577077, 599: 0.0, 611: 0.7499167491671277, 674: 0.0, 27: 0.05167037367746552, 38: 0.0, 96: 0.0, 245: 0.3823772775866101, 429: 0.0, 447: 0.0, 486: 0.0, 530: 0.0, 629: 1.0, 661: 0.0, 743: 0.5929367235243688, 833: 0.0}",36.0,single,m,straight,athletic,,socially,,graduated from college/university,"asian, native american",69.0,-1.0,computer / hardware / software,,has dogs,,,english,Linear Classifiers 1k/227.joblib
Dotty Kaja,"{569: 0.0, 537: 1.0, 843: 0.25222051376337884, 942: 0.0, 682: 0.0, 711: 1.0, 588: 0.0, 203: 0.7045390489474412, 222: 0.0, 225: 0.0, 268: 0.0, 317: 0.0, 451: 0.12522812834844466, 510: 0.6500821892371746, 670: 0.09063990522696574, 725: 0.0, 762: 0.0, 767: 0.0, 833: 1.0, 864: 1.0}",33.0,single,m,straight,fit,mostly anything,rarely,never,graduated from college/university,white,69.0,-1.0,computer / hardware / software,,likes dogs and likes cats,atheism,no,english,Linear Classifiers 1k/711.joblib
Tobe Sabella,"{527: 0.6229098378827831, 744: 0.7413227490507821, 449: 1.0, 514: 0.0, 433: 0.0, 222: 0.6572696585832603, 685: 0.5158800334400175, 451: 1.0, 705: 0.114466092012802, 498: 0.0, 179: 0.0, 702: 0.5887761928665016, 848: 1.0, 363: 0.12395759622830838, 120: 0.13785783401621554, 272: 1.0, 369: 0.7680065204372668, 423: 1.0, 519: 0.10251197629237963, 576: 0.23419085741023604, 643: 0.6640400242779907, 673: 0.3405079913764122, 802: 1.0, 807: 0.7185358396223238, 893: 0.7527362826730575, 979: 1.0}",33.0,single,m,gay,athletic,anything,socially,never,graduated from college/university,white,70.0,-1.0,medicine / health,doesn't have kids,likes dogs and has cats,,no,"english, farsi (fluently)",Linear Classifiers 1k/363.joblib
Dale Kinnard,"{198: 0.3858826645336476, 718: 0.0, 924: 0.31912916914254785, 5: 0.9073855705586166, 682: 0.0, 959: 1.0, 400: 0.0, 15: 0.02590957314603537, 726: 1.0, 906: 0.7942013542386342, 254: 0.0, 513: 0.6284783351163673, 789: 0.9820217783892528, 945: 0.0, 373: 0.2888978263482763, 360: 0.2132874703319757, 875: 0.5753626071455701, 691: 0.3677898309392559, 702: 0.9653930849524291, 2: 0.4415617321223112, 406: 0.42758661505228457, 343: 0.0, 498: 0.5723111660008745, 0: 0.7510582637474216, 1: 0.9634338207519678, 48: 0.653899348503754, 77: 0.0, 110: 0.5484884228724795, 382: 0.6756953131467528, 414: 0.0, 523: 0.2179064839178565, 537: 1.0, 833: 1.0, 858: 1.0, 898: 0.0, 907: 0.7381580407363112, 918: 0.34249110638054125, 974: 0.11922859804078867}",26.0,single,m,straight,fit,anything,socially,,working on college/university,white,71.0,-1.0,student,,,atheism and laughing about it,no,"english (fluently), french (fluently), spanish (poorly)",Linear Classifiers 1k/939.joblib
Melina Gavrila,"{676: 1.0, 401: 1.0, 695: 0.32316573267966753, 390: 0.9580433515335245, 581: 1.0, 795: 1.0, 817: 1.0, 942: 1.0, 115: 0.2528798103685008, 317: 0.3571537893525747, 158: 1.0, 50: 0.1763793619677987, 66: 0.6396056617093153, 74: 1.0, 189: 1.0, 199: 0.01992437746577913, 286: 0.0, 331: 0.9098471839422362, 470: 0.0, 515: 0.5298706459550546, 834: 0.5596223809306324, 917: 0.4126794694450058, 963: 0.6440028415968997}",21.0,single,m,straight,thin,,socially,,working on college/university,white,72.0,-1.0,computer / hardware / software,,,buddhism,when drinking,english,Linear Classifiers 1k/681.joblib
Frances Hartnett,"{318: 0.6832029258391001, 178: 0.9107143602519372, 567: 0.9804108193266137, 650: 0.0, 645: 1.0, 556: 1.0, 271: 1.0, 615: 0.0, 13: 0.9848060111682422, 11: 1.0, 43: 0.5995600831365593, 118: 0.760883665237774, 189: 0.9001213641131649, 214: 0.2459750435336705, 363: 1.0, 437: 0.7325803522245664, 513: 0.4083695123169404, 598: 0.0, 703: 0.09953073264043333, 711: 0.0, 727: 0.8888685030576324, 769: 0.0, 801: 1.0, 863: 0.7298482652612286, 905: 0.5051576791979873, 907: 0.2786018860968662, 942: 0.04562200402380778}",22.0,single,m,straight,fit,,socially,sometimes,working on college/university,"hispanic / latin, white",70.0,-1.0,student,,has dogs and has cats,agnosticism,sometimes,english,Linear Classifiers 1k/953.joblib
Desirae Dermott,"{99: 0.27275012532484677, 164: 0.0, 843: 1.0, 224: 0.0, 14: 0.9349944053246402, 72: 1.0, 80: 0.6558955545552667, 128: 1.0, 240: 0.9008341777099389, 288: 0.9977488303445723, 330: 0.0, 337: 1.0, 340: 1.0, 437: 0.0, 471: 0.0, 473: 1.0, 571: 0.31944029345792213, 609: 0.0, 681: 0.0, 747: 0.6325895911083155, 871: 1.0, 921: 0.8588546288555055}",31.0,single,m,straight,average,,socially,,graduated from college/university,,71.0,-1.0,,,likes dogs and likes cats,agnosticism and somewhat serious about it,when drinking,"english (fluently), spanish (poorly)",Linear Classifiers 1k/402.joblib
Augustine Iphlgenia,"{256: 0.7408070020874495, 650: 0.0, 382: 1.0, 670: 1.0, 135: 0.0, 925: 0.02023857218474756, 747: 0.8605829179254973, 421: 0.0, 876: 1.0, 697: 1.0, 618: 0.5308386054334484, 919: 1.0, 483: 0.4086994242664326, 392: 0.0, 131: 0.0, 92: 0.0, 144: 0.0, 254: 0.9317146631965962, 282: 0.0, 297: 0.0, 591: 0.41445442868844884, 663: 1.0, 778: 0.994260066128144, 865: 1.0, 883: 1.0, 932: 0.0, 967: 0.5342273329825855}",31.0,seeing someone,m,straight,fit,mostly anything,socially,never,working on college/university,"asian, pacific islander",67.0,-1.0,computer / hardware / software,,likes dogs and dislikes cats,catholicism,no,"english, tagalog (poorly), c++ (okay)",Linear Classifiers 1k/557.joblib
Fayre Clywd,"{16: 0.0, 620: 0.27020289018668836, 762: 1.0, 550: 0.0, 684: 0.053143902362321305, 657: 0.0, 575: 0.0, 901: 0.5541431368224923, 823: 0.19144054210153444, 767: 1.0, 676: 0.16238442298182593, 940: 0.4706512006999964, 509: 0.0, 160: 0.0, 204: 0.35373024009954396, 308: 0.3671169540789892, 315: 0.5178557237136565, 320: 1.0, 406: 0.4710630682899613, 502: 0.7271514027248542, 586: 0.0, 587: 0.13682936670470497, 610: 0.6747359704822855, 665: 0.2626317295205665, 711: 0.0, 746: 1.0, 764: 0.3682903813572413, 780: 0.5288565345600897, 852: 0.9448297708143121, 920: 0.23883866374340662, 923: 0.6292765959709541, 975: 0.9271160943902166, 999: 0.6381437348543324}",35.0,single,m,straight,thin,mostly vegetarian,socially,,,white,75.0,-1.0,other,doesn't have kids,likes dogs and likes cats,,no,"english, spanish (poorly)",Linear Classifiers 1k/61.joblib
Nickie Vins,"{140: 0.0, 23: 0.0, 43: 0.0, 46: 1.0, 91: 0.17358082786548223, 102: 0.0, 136: 0.0, 243: 0.0, 278: 0.0, 293: 0.0, 337: 0.4346591148359753, 343: 1.0, 978: 0.0}",31.0,single,m,straight,thin,strictly anything,socially,sometimes,graduated from masters program,white,70.0,-1.0,rather not say,doesn't have kids,,agnosticism but not too serious about it,when drinking,english,Linear Classifiers 1k/432.joblib
Atlanta Pearse,"{152: 0.2749327851835388, 739: 0.4203190047640315, 962: 0.42495974979126716, 970: 0.7174710752967806, 967: 0.6329211892611837, 997: 0.44335323229234325, 359: 0.8957475769373704, 552: 0.44837527146792633, 860: 0.27559053732723937, 635: 0.5759713192917055, 253: 0.3851631811373575, 992: 0.29907268003332765, 751: 1.0, 577: 0.30735659313202524, 96: 0.4384883668349544, 996: 0.2569141373007322, 63: 0.6373398997219257, 487: 0.3825252076358683, 85: 0.6930956065253286, 259: 0.27698358769324427, 261: 0.905320481405703, 474: 0.7998765394481304, 573: 0.41613873339950613, 578: 0.5393783380644419, 642: 0.01854470663786012, 832: 1.0, 903: 0.09377799617949867}",28.0,single,f,straight,curvy,mostly vegetarian,socially,,working on masters program,white,67.0,-1.0,education / academia,"doesn't have kids, but might want them",likes dogs,other and laughing about it,sometimes,"english, spanish (okay)",Linear Classifiers 1k/591.joblib
Stephanie Amethist,"{939: 0.9582483928847445, 628: 1.0, 968: 0.9030115848088256, 138: 1.0, 141: 0.0, 171: 0.8382248276820716, 340: 1.0, 395: 1.0, 415: 0.0, 431: 0.0, 446: 1.0, 573: 0.0, 646: 0.0, 693: 1.0, 803: 1.0, 996: 1.0}",28.0,single,m,straight,athletic,anything,socially,never,graduated from college/university,hispanic / latin,72.0,-1.0,political / government,doesn't have kids,,,no,"english (fluently), spanish (fluently)",Linear Classifiers 1k/124.joblib
Alameda Wenoa,"{795: 0.0, 622: 1.0, 646: 0.0, 294: 0.0, 642: 1.0, 884: 1.0, 565: 0.0, 83: 1.0, 898: 1.0, 976: 1.0, 743: 0.0, 137: 0.9394104658584226, 218: 1.0, 639: 1.0, 118: 1.0, 185: 0.0, 290: 1.0, 414: 0.0, 421: 0.050820610841982194, 423: 0.0, 587: 1.0, 687: 0.0, 737: 0.13174844747693903, 756: 0.17194684853509123, 962: 0.24856313711674893}",29.0,single,m,straight,fit,mostly vegetarian,socially,never,graduated from ph.d program,white,68.0,-1.0,science / tech / engineering,doesn't have kids,,judaism but not too serious about it,no,"english, spanish (poorly)",Linear Classifiers 1k/881.joblib
Fanny Tremayne,"{1001: 0.0, 199: 0.0, 984: 1.0, 488: 1.0, 629: 1.0, 120: 0.7265134531624824, 342: 0.27509279980188417, 246: 0.8158471467472275, 660: 1.0, 719: 0.0, 175: 0.8288634507881483, 855: 0.0, 57: 0.34060684029465804, 884: 1.0, 158: 1.0, 393: 0.7707372220827153, 15: 1.0, 427: 0.9888496557897852, 142: 1.0, 968: 0.8892508797174621, 594: 0.7108104028163194, 713: 1.0, 467: 1.0, 48: 1.0, 137: 0.6760297993363231, 573: 0.9309772931033677, 718: 0.08745842593457809, 790: 1.0, 897: 0.4181212014525659, 943: 0.5053510573803468, 947: 0.592361318078412}",22.0,single,m,straight,athletic,mostly anything,rarely,never,working on college/university,asian,65.0,20000.0,education / academia,,,buddhism and laughing about it,no,english (fluently),Linear Classifiers 1k/291.joblib
