name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Loree Gillan,"{61: 0.23798992502334415, 950: 0.548977820584238, 83: 1.0, 287: 0.510841817430738, 666: 0.9212553880082183, 834: 0.35099001530243323, 648: 0.8243915793004885, 497: 0.7157437232957605, 423: 0.0, 883: 1.0, 495: 1.0, 839: 0.2562711108698904, 250: 0.7085203145509281, 279: 0.8036183094267629, 650: 0.14324074816745697, 893: 1.0, 593: 0.18063850817334226, 161: 0.5725360058095884, 193: 0.43852533115822045, 792: 0.17385476983066872, 643: 0.6061969727716986, 715: 0.7943712265910087, 290: 0.05589388013919139, 921: 0.0, 894: 0.3864721702828058, 34: 0.03088518197194029, 116: 0.9982963160290929, 347: 0.0, 363: 0.9803214656198035, 392: 0.5195277223845499, 438: 0.006735473181110951, 505: 0.5292570419242822, 552: 0.0, 663: 0.28418809748623, 711: 0.274408996346607, 741: 0.0, 751: 1.0, 922: 0.3162217297991058}",25,single,m,bisexual,fit,mostly anything,socially,,working on college/university,"hispanic / latin, white",69.0,-1,other,"doesn't have kids, but might want them",likes dogs and likes cats,,,"english (fluently), spanish (poorly)",Linear Classifiers/537.joblib
Leeanne Regan,"{359: 0.0, 620: 0.1943357034396438, 968: 0.7168430839728814, 933: 1.0, 57: 0.5129047854168691, 310: 0.0, 945: 0.5254962092087103, 271: 1.0, 557: 1.0, 921: 0.7618577108506697, 925: 1.0, 17: 1.0, 679: 0.6531420067773139, 530: 0.0, 63: 0.851736720484966, 709: 0.0, 486: 0.42615171189983303, 652: 1.0, 595: 0.0, 117: 0.0, 134: 0.050634677036789366, 177: 0.0, 201: 0.5726344615673673, 207: 0.5852486031481001, 393: 0.15843560556308622, 401: 0.2948840441421676, 438: 0.2912033085298087, 462: 0.9328242242259579, 480: 1.0, 596: 0.5632059488509085, 633: 1.0, 634: 0.0996087681257134, 730: 0.5541915029052205, 737: 0.0, 845: 0.47579201337757215, 855: 0.08153914594639011, 883: 1.0, 958: 1.0, 975: 0.7716954521589766, 994: 0.0}",27,single,f,straight,curvy,,socially,,,,63.0,-1,entertainment / media,,,,,english,Linear Classifiers/834.joblib
Paulita Donell,"{246: 0.8533334224969735, 935: 0.4255163978505241, 875: 0.3028674320660212, 406: 0.8183720501825036, 958: 0.0, 331: 1.0, 828: 1.0, 201: 1.0, 496: 0.6385984869321444, 303: 0.02931921372920865, 910: 0.6472162575779672, 70: 0.16445824124002417, 156: 0.5357519736260627, 235: 0.0, 409: 1.0, 468: 1.0, 625: 0.5338428633880117, 659: 1.0, 674: 0.6714006257957665, 753: 0.0, 772: 0.43792037009639717, 792: 0.6217958627917115}",35,single,m,straight,fit,,socially,,graduated from college/university,white,74.0,-1,computer / hardware / software,,,,no,english,Linear Classifiers/392.joblib
Viviene Love,"{966: 0.35531751441970805, 14: 0.6014041426901695, 235: 1.0, 791: 0.0, 534: 0.0, 306: 0.6809506014989157, 506: 1.0, 366: 0.3068018405026738, 8: 0.0, 219: 0.02637250821714865, 103: 1.0, 209: 0.0, 268: 1.0, 651: 0.7244589487010469, 670: 1.0, 851: 0.0, 880: 0.5362350855030886, 883: 0.0, 905: 0.4366326146888664, 917: 0.0, 968: 0.8579152633204234, 975: 0.0}",30,single,m,straight,average,,often,never,graduated from masters program,,76.0,-1,computer / hardware / software,doesn't have kids,likes cats,agnosticism,no,"english (fluently), dutch (fluently), lisp (fluently), spanish (okay), german (okay)",Linear Classifiers/388.joblib
Ginnie Tound,"{562: 1.0, 606: 1.0, 822: 0.0, 201: 1.0, 54: 0.0, 59: 0.6291758305850292, 60: 0.0, 216: 1.0, 234: 0.1400000000104531, 249: 0.8172176989756141, 259: 0.3516532964832071, 312: 0.5139850376666795, 392: 0.0, 414: 0.3863356332189163, 426: 1.0, 430: 0.668126739746469, 433: 0.4244748600326842, 462: 0.6006465337551297, 516: 0.8530143197614168, 569: 0.7645674099657431, 611: 0.0, 635: 0.3950121446992725, 798: 0.33149204534533405, 826: 0.508418131924135, 857: 0.7776272167331593, 967: 0.06345942431769247}",35,single,m,straight,athletic,strictly anything,,,graduated from college/university,"black, white",72.0,-1,,"doesn't have kids, but wants them",,agnosticism,no,english,Linear Classifiers/46.joblib
Danny Edmund,"{195: 0.23306515813337692, 242: 0.44556555694092514, 447: 0.3514790586458285, 143: 0.6547220487897949, 169: 0.31191679268466954, 618: 0.3787021735670135, 470: 0.21521230539028902, 940: 0.29033934064435063, 125: 0.9401752352137223, 743: 0.5533779259998517, 733: 0.680894939409594, 561: 0.49310001234359757, 788: 0.5517547391029898, 750: 0.2586729212437411, 599: 0.6951983582321777, 2: 0.4127982434080899, 27: 0.004026335992234564, 54: 0.3411199769527167, 98: 0.4816129510036993, 167: 0.37716458089748905, 217: 0.40674040838414705, 248: 0.0, 324: 0.968852405845249, 347: 0.0, 540: 0.31959505190214377, 849: 0.0}",30,single,m,straight,average,strictly anything,often,sometimes,graduated from masters program,white,75.0,-1,artistic / musical / writer,,,other but not too serious about it,no,"english, indonesian (fluently)",Linear Classifiers/927.joblib
Jillayne Llovera,"{661: 0.0, 298: 0.6383640292146016, 632: 0.6925502819200453, 575: 0.0, 642: 0.8600140544214625, 501: 0.0, 124: 0.0, 44: 0.0, 314: 0.0, 524: 0.2159842868512989, 254: 0.0, 805: 0.0, 211: 0.7065132332403259, 635: 0.243772141416974, 915: 1.0, 331: 0.10851629549705955, 276: 0.14609578369329235, 312: 0.9712386224870979, 623: 0.8265338637717612, 596: 0.0, 859: 0.5208736145715278, 796: 1.0, 810: 0.22917320244342498, 712: 0.27126832306168147, 21: 0.17418827125907654, 127: 1.0, 462: 0.3719300173402793, 491: 1.0, 508: 0.11445749700225782, 624: 0.0, 684: 0.0}",40,single,m,straight,fit,,socially,,graduated from college/university,white,71.0,60000,construction / craftsmanship,doesn't have kids,likes dogs,agnosticism but not too serious about it,no,"english (okay), french (poorly), spanish (poorly), c++ (okay)",Linear Classifiers/116.joblib
Mara Clara,"{247: 0.0, 321: 0.34935481465416185, 726: 0.0, 169: 0.39958967774664966, 486: 0.44322150495812185, 472: 0.3314559020792043, 196: 0.0, 361: 0.536255188095299, 109: 0.528661013139688, 985: 0.0, 729: 0.4176777455833802, 179: 0.0, 298: 0.0, 438: 0.5953115924522505, 957: 0.15921192427141584, 890: 0.17814392843848914, 120: 0.2890682277589489, 474: 0.0, 753: 0.5143657359147964, 43: 0.0, 156: 0.5409093116593082, 221: 0.4753763094322112, 609: 0.5518641747825468, 651: 0.0, 784: 0.0, 819: 0.0, 951: 0.0}",29,single,f,bisexual,curvy,anything,socially,sometimes,graduated from masters program,white,66.0,-1,other,doesn't have kids,has cats,other,no,"english, spanish (poorly), portuguese (poorly)",Linear Classifiers/734.joblib
Jacquetta Tufts,"{813: 0.18425698535523694, 936: 0.0, 486: 0.0, 12: 0.5060845168858226, 246: 1.0, 984: 0.0, 332: 0.0, 68: 0.0, 835: 0.07170494009286443, 182: 0.0, 656: 0.0, 986: 0.08629059999055455, 230: 0.3025022090800582, 423: 0.0, 55: 0.8474047722069424, 411: 0.3066608157126507, 409: 0.0, 596: 0.42055738786736363, 58: 0.47030651241012844, 284: 0.0, 323: 0.4434092812985484, 430: 0.6795411740769981, 445: 0.7808692816878744, 455: 0.0, 583: 0.0, 617: 0.9064958452257796, 645: 0.8944649092233212, 647: 0.12350747996720512, 692: 0.0, 749: 0.8496677530382546}",27,single,m,straight,average,mostly anything,socially,never,college/university,pacific islander,69.0,-1,education / academia,doesn't have kids,,catholicism and somewhat serious about it,,"english (fluently), tagalog (fluently)",Linear Classifiers/660.joblib
Lorenza Eugenia,"{0: 1.0, 639: 1.0, 68: 1.0, 869: 1.0, 867: 1.0, 969: 0.5631176118185417, 358: 0.30547455014155656, 629: 0.9579235080776058, 516: 0.1961362683431096, 723: 1.0, 317: 0.4859659223319204, 607: 0.0, 283: 0.0, 105: 0.4464287175439088, 221: 1.0, 243: 1.0, 253: 1.0, 306: 0.2738109785341658, 329: 0.0, 333: 1.0, 364: 0.4104470814368968, 459: 0.8324364294853082, 462: 0.0, 600: 0.0, 657: 0.3944494799411844, 676: 0.5873046217669762, 815: 0.055183595121055085, 848: 0.620456848176377, 862: 0.0, 950: 0.05416844905033802, 959: 1.0}",27,single,m,straight,athletic,mostly anything,socially,,graduated from masters program,,73.0,-1,,,,,,"english (fluently), swedish (fluently), french (poorly)",Linear Classifiers/690.joblib
Leeanne Henebry,"{684: 0.22947212638049685, 141: 0.0, 936: 1.0, 879: 0.32581084030717666, 814: 0.0, 421: 0.04264436512397429, 619: 0.0, 293: 0.6886652146398324, 203: 0.0, 3: 0.0, 144: 1.0, 186: 0.2974583164556204, 234: 0.58790327416158, 321: 0.7236089291754499, 480: 0.19668239933378406, 569: 1.0, 627: 0.0, 831: 0.0, 897: 0.0, 926: 0.0, 966: 0.0, 992: 0.26610793949779477}",28,single,m,straight,average,anything,often,sometimes,,white,70.0,-1,artistic / musical / writer,doesn't have kids,,agnosticism and laughing about it,no,english (okay),Linear Classifiers/305.joblib
Anica Amasa,"{814: 1.0, 472: 1.0, 169: 0.0017194624575971318, 62: 0.1916882806006655, 136: 0.0, 179: 0.0, 216: 1.0, 290: 0.2893232572451226, 466: 1.0, 529: 0.331337661388556, 676: 0.0, 782: 1.0, 954: 1.0}",31,single,f,bisexual,thin,strictly anything,socially,sometimes,dropped out of space camp,,67.0,1000000,artistic / musical / writer,doesn't have kids,,,no,"english (fluently), belarusan, gujarati, lisp, russian (fluently)",Linear Classifiers/215.joblib
Gilda Mallon,"{866: 1.0, 563: 0.41039120737447554, 123: 1.0, 62: 0.9846426016147145, 165: 0.6669616336784259, 591: 0.06641593134972901, 686: 0.17031965801350601, 343: 0.8768144427447719, 475: 0.0, 966: 0.26464525172326603, 712: 0.0, 773: 0.6499493684145214, 401: 0.5156204817938423, 198: 0.0, 463: 0.4589878242184522, 471: 0.0, 656: 0.5265952587251821, 800: 1.0, 676: 0.5535471896171877, 694: 0.0, 999: 0.0}",26,single,f,straight,athletic,mostly anything,socially,never,graduated from college/university,white,66.0,-1,science / tech / engineering,doesn't have kids,likes dogs and likes cats,other but not too serious about it,no,"english (fluently), spanish (okay)",Linear Classifiers/833.joblib
Lilith Iphlgenia,"{193: 1.0, 14: 1.0, 658: 1.0, 724: 0.7951836147936722, 57: 1.0, 109: 0.1253123539434844, 359: 1.0, 951: 0.3374773299387397, 706: 1.0, 141: 0.271156492463394, 220: 0.5631849591771667, 237: 1.0, 176: 0.40238050796719227, 761: 0.3956378039673045, 280: 0.1123420955585046, 539: 0.8917554986558534, 800: 0.4744375342793212, 412: 0.674995925165867, 716: 1.0, 413: 0.19669721678451335, 1: 0.9147829086527239, 83: 1.0, 103: 1.0, 245: 0.6924514571009279, 443: 1.0, 445: 0.1622017148239543, 447: 0.5011953218384413, 504: 0.4363762468278649, 611: 0.3178349527420945, 726: 0.1840261217202852, 860: 0.5342490406276275, 895: 0.14813071346028517, 912: 0.9531842946738518, 950: 0.12546331431501212, 952: 0.9215350028776346, 994: 1.0}",33,single,f,gay,fit,,often,sometimes,graduated from college/university,white,66.0,-1,artistic / musical / writer,,,,no,"english (fluently), spanish (okay)",Linear Classifiers/712.joblib
Aeriela Albertine,"{915: 0.0, 804: 0.915498001386533, 141: 0.0, 596: 0.46299810452587487, 904: 0.0, 864: 0.06575416755321406, 413: 0.7814561997751799, 299: 1.0, 795: 0.0, 540: 1.0, 991: 0.3115915142716723, 663: 0.0, 182: 0.28152038968510773, 177: 0.0, 359: 0.7317476081127534, 617: 0.4448919981432553, 803: 0.3579932207332348, 965: 1.0, 997: 1.0}",38,single,f,gay,athletic,anything,socially,never,graduated from college/university,,65.0,-1,,wants kids,likes dogs,,no,english,Linear Classifiers/483.joblib
Fredericka Llovera,"{349: 0.0, 410: 0.25697557751810596, 87: 0.3211016243001321, 33: 0.40707905722569837, 111: 0.0, 168: 0.0, 314: 0.7149730003512094, 501: 1.0, 546: 0.0, 648: 0.26737821088561375, 742: 1.0, 797: 0.0557258207651099}",31,single,m,straight,average,mostly anything,socially,,graduated from college/university,white,69.0,-1,science / tech / engineering,doesn't have kids,likes dogs and likes cats,agnosticism,no,"english, japanese (poorly)",Linear Classifiers/871.joblib
Anestassia Sheng,"{380: 0.6410492717073213, 287: 0.8138793876116353, 324: 0.0, 249: 0.08707245102093264, 573: 0.4313382235188854, 450: 0.08870123710874012, 491: 0.5450106462400033, 402: 0.0, 438: 0.5692045852187704, 528: 1.0, 199: 0.5057840357470864, 723: 1.0, 770: 0.0, 695: 0.25483710684202876, 144: 0.48083300123589723, 609: 0.7973630211287688, 61: 1.0, 24: 0.0, 686: 0.8177066154003185, 255: 0.32360311401813213, 232: 0.25293885635591273, 841: 0.8693583486311791, 893: 0.9115199242464467, 915: 0.3658972432372174, 5: 1.0, 90: 0.0846872692815328, 103: 0.0, 155: 0.5302964633446114, 274: 0.6595321630908249, 299: 1.0, 304: 0.7843592268099808, 323: 0.25235438559440304, 428: 0.47072455895564236, 544: 1.0, 592: 0.6452661003712876, 882: 0.7402674401881404, 908: 0.2686475934186312, 940: 0.6105378385489093}",36,single,m,straight,athletic,,socially,,graduated from college/university,"asian, native american",69.0,-1,computer / hardware / software,,has dogs,,,english,Linear Classifiers/968.joblib
Dotty Kaja,"{855: 1.0, 321: 0.20705087313372794, 868: 0.0, 545: 0.25419052242107176, 697: 0.0, 22: 0.7358004760495781, 871: 0.940077687591852, 423: 0.4301897553577212, 674: 0.0, 550: 1.0, 492: 0.0, 769: 0.0, 875: 0.5301530334937818, 651: 0.8323999278228641, 786: 0.0, 217: 0.0, 422: 0.3539221297150167, 42: 1.0, 467: 0.577216951005822, 54: 1.0, 789: 0.0, 41: 0.7624312636599222, 55: 0.7263992731747821, 407: 1.0, 7: 0.11199467534742014, 161: 1.0, 182: 0.935497052909789, 223: 0.6300531158917211, 284: 1.0, 310: 0.2273083766500903, 316: 0.6536526513107113, 483: 0.6063048268328587, 575: 0.0, 599: 0.6294551475635604, 642: 1.0, 741: 1.0, 752: 1.0, 897: 0.0}",33,single,m,straight,fit,mostly anything,rarely,never,graduated from college/university,white,69.0,-1,computer / hardware / software,,likes dogs and likes cats,atheism,no,english,Linear Classifiers/296.joblib
Tobe Sabella,"{266: 0.0, 168: 0.0, 0: 0.21842554584794582, 143: 0.0, 822: 0.12909779773105168, 387: 1.0, 913: 1.0, 131: 1.0, 130: 0.0, 773: 0.7171839798014301, 62: 0.6618167305018461, 300: 0.7494074979719487, 897: 0.0, 367: 0.056912211178504535, 837: 1.0, 126: 0.46032712578019286, 707: 0.8444618465212492, 777: 0.5936422876852032, 235: 1.0, 45: 1.0, 54: 1.0, 103: 0.0, 184: 0.32516171684952866, 192: 0.47797339737450617, 292: 0.447409983104019, 339: 0.45704473703825244, 377: 0.9838385705710615, 401: 0.37502783250714034, 408: 0.0, 451: 1.0, 464: 1.0, 601: 0.0, 605: 0.6322062652273619, 633: 0.0, 637: 0.025040276413395013, 670: 0.0, 686: 0.5375203440124445, 735: 0.0, 905: 0.9031163261323563}",33,single,m,gay,athletic,anything,socially,never,graduated from college/university,white,70.0,-1,medicine / health,doesn't have kids,likes dogs and has cats,,no,"english, farsi (fluently)",Linear Classifiers/278.joblib
Dale Kinnard,"{184: 0.09271497789127792, 979: 0.4866768319689849, 114: 1.0, 183: 0.2274649621946907, 582: 1.0, 347: 0.0, 62: 0.9631590670851535, 196: 1.0, 199: 0.38020820445089476, 216: 0.0, 514: 1.0, 611: 1.0, 634: 0.08941887141998017, 656: 0.0, 759: 1.0, 780: 1.0, 782: 0.16125331783819563, 983: 0.2209220717353364}",26,single,m,straight,fit,anything,socially,,working on college/university,white,71.0,-1,student,,,atheism and laughing about it,no,"english (fluently), french (fluently), spanish (poorly)",Linear Classifiers/826.joblib
Melina Gavrila,"{198: 1.0, 446: 0.5049342452893413, 557: 0.8752546010199147, 94: 0.0, 17: 1.0, 38: 1.0, 50: 1.0, 63: 0.5892960854878222, 123: 0.0, 567: 0.0, 766: 0.5923061362335851, 858: 0.1816463347616164, 897: 1.0, 915: 0.0}",21,single,m,straight,thin,,socially,,working on college/university,white,72.0,-1,computer / hardware / software,,,buddhism,when drinking,english,Linear Classifiers/483.joblib
Frances Hartnett,"{45: 1.0, 933: 0.0, 264: 0.6069503874021862, 976: 1.0, 248: 0.12828028297955107, 979: 0.0, 66: 1.0, 68: 0.4563289651281828, 167: 1.0, 200: 0.0, 342: 0.0, 473: 0.22501594394558566, 615: 1.0, 705: 0.8865282213047792, 706: 1.0, 812: 1.0, 870: 0.35845014748721304, 890: 0.37525763767052034}",22,single,m,straight,fit,,socially,sometimes,working on college/university,"hispanic / latin, white",70.0,-1,student,,has dogs and has cats,agnosticism,sometimes,english,Linear Classifiers/147.joblib
Desirae Dermott,"{209: 0.0, 820: 0.0, 290: 0.0, 41: 0.0, 580: 0.0, 731: 0.0, 878: 1.0, 872: 1.0, 263: 1.0, 835: 0.4038117681499811, 958: 0.0, 70: 1.0, 79: 0.0, 90: 0.6567838998020266, 96: 0.0, 164: 0.0, 241: 1.0, 291: 0.0, 347: 0.0, 372: 0.0, 423: 0.0, 430: 0.06773348654950873, 453: 1.0, 457: 0.5583352866281581, 513: 1.0, 659: 1.0, 676: 0.0, 873: 0.0, 889: 1.0, 939: 0.0}",31,single,m,straight,average,,socially,,graduated from college/university,,71.0,-1,,,likes dogs and likes cats,agnosticism and somewhat serious about it,when drinking,"english (fluently), spanish (poorly)",Linear Classifiers/365.joblib
Augustine Iphlgenia,"{92: 1.0, 284: 0.15512211813150856, 743: 0.0, 41: 1.0, 498: 0.8680594059271289, 70: 1.0, 901: 0.0, 249: 0.7261171998946772, 418: 0.0, 994: 0.3879647773509838, 124: 0.7621195139710899, 396: 0.0, 463: 0.6417234069207574, 496: 0.6567346788586086, 511: 0.6802530726543878, 555: 1.0, 656: 0.9331221323713681, 659: 1.0, 716: 1.0, 759: 1.0, 851: 0.2825111465024239, 966: 0.0}",31,seeing someone,m,straight,fit,mostly anything,socially,never,working on college/university,"asian, pacific islander",67.0,-1,computer / hardware / software,,likes dogs and dislikes cats,catholicism,no,"english, tagalog (poorly), c++ (okay)",Linear Classifiers/957.joblib
Fayre Clywd,"{776: 0.7665226332491031, 854: 0.0, 256: 0.0, 214: 0.9988318030762819, 513: 0.0, 126: 0.3200748322164415, 115: 0.15728939043728118, 635: 0.6124537564201233, 198: 0.0, 402: 0.0, 314: 1.0, 991: 0.0, 288: 0.9439901626883227, 274: 1.0, 928: 1.0, 91: 0.0, 675: 1.0, 148: 0.9896000654918531, 373: 0.0, 554: 0.0, 364: 0.0, 410: 0.5163149287996376, 465: 1.0, 523: 0.6893479141269445, 13: 0.2541408977041968, 37: 1.0, 53: 1.0, 73: 0.0, 329: 1.0, 411: 1.0, 428: 1.0, 450: 0.674531595611704, 493: 0.7194257037899661, 510: 1.0, 556: 0.0, 558: 1.0, 589: 0.0, 772: 1.0, 848: 0.5713857741939989, 881: 0.0, 885: 0.0, 961: 0.0}",35,single,m,straight,thin,mostly vegetarian,socially,,,white,75.0,-1,other,doesn't have kids,likes dogs and likes cats,,no,"english, spanish (poorly)",Linear Classifiers/157.joblib
Nickie Vins,"{819: 0.1451587393107463, 808: 1.0, 413: 0.0, 48: 1.0, 312: 0.8713130030498251, 758: 0.0, 249: 0.7636886955754978, 131: 1.0, 696: 0.1351378280422253, 802: 0.9682301806382574, 425: 0.6596726258943528, 615: 1.0, 437: 1.0, 980: 0.45267827175250197, 529: 0.8934721715084342, 56: 0.4802180606569708, 8: 0.7923188650490713, 664: 0.2349534360790404, 106: 1.0, 49: 1.0, 55: 0.2629943883943744, 95: 1.0, 144: 0.6736928294880276, 179: 0.4507679888903944, 256: 0.511026340359936, 308: 1.0, 323: 0.7459531071316405, 404: 0.7306615224969022, 436: 0.598696730059558, 537: 1.0, 583: 1.0, 759: 1.0, 786: 1.0, 889: 1.0}",31,single,m,straight,thin,strictly anything,socially,sometimes,graduated from masters program,white,70.0,-1,rather not say,doesn't have kids,,agnosticism but not too serious about it,when drinking,english,Linear Classifiers/813.joblib
Atlanta Pearse,"{818: 0.8871374183448801, 515: 0.0, 730: 0.32751581775015026, 893: 0.9316636187020193, 352: 0.3047485938064973, 601: 1.0, 539: 1.0, 447: 0.0, 359: 1.0, 216: 1.0, 365: 0.812707306937265, 987: 1.0, 968: 1.0, 972: 0.4200797184080498, 595: 0.0, 783: 1.0, 593: 0.0, 364: 0.0, 421: 0.24548587033268054, 57: 1.0, 38: 1.0, 168: 1.0, 173: 0.16391999216827413, 279: 0.6716583343192863, 290: 0.0, 343: 0.5898972008079375, 401: 1.0, 480: 0.592741311035387, 500: 0.5209648148359891, 502: 0.5868585782354607, 807: 1.0, 810: 0.28705668432438713, 916: 0.8523188723688029, 921: 0.9369582505782437, 924: 0.08286398882696577, 933: 0.4473522152636211}",28,single,f,straight,curvy,mostly vegetarian,socially,,working on masters program,white,67.0,-1,education / academia,"doesn't have kids, but might want them",likes dogs,other and laughing about it,sometimes,"english, spanish (okay)",Linear Classifiers/573.joblib
Stephanie Amethist,"{584: 0.0, 924: 1.0, 739: 0.0, 318: 0.0059678395357636305, 693: 1.0, 105: 0.0, 916: 0.5083894637979682, 453: 0.0, 878: 1.0, 468: 0.0, 943: 1.0, 4: 0.0, 149: 0.0, 161: 1.0, 178: 0.0, 322: 1.0, 336: 0.0, 428: 0.14642076569907303, 478: 1.0, 601: 0.0, 642: 0.24251206542399473, 762: 0.8483937169159717, 883: 1.0, 941: 1.0}",28,single,m,straight,athletic,anything,socially,never,graduated from college/university,hispanic / latin,72.0,-1,political / government,doesn't have kids,,,no,"english (fluently), spanish (fluently)",Linear Classifiers/436.joblib
