name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Jillayne Llovera,"{257: 0, 540: 0, 472: 0.25734253846351485, 314: 0, 646: 0, 140: 0.729952326999884, 165: 0, 229: 0, 45: 0, 277: 1, 337: 0.36595140820169303, 373: 0.2652974551093097, 430: 1, 471: 1, 729: 0, 770: 0, 794: 0, 798: 1, 906: 1, 930: 0.04675805650865339}",40,single,m,straight,fit,,socially,,graduated from college/university,white,71.0,60000,construction / craftsmanship,doesn't have kids,likes dogs,agnosticism but not too serious about it,no,"english (okay), french (poorly), spanish (poorly), c++ (okay)",Linear Classifiers/248.joblib
Mara Clara,"{499: 1, 455: 0.5424806525656058, 364: 0, 626: 0.09107808141317575, 143: 0, 203: 0, 93: 0, 106: 1, 395: 0, 397: 1, 723: 0, 748: 0, 821: 0.4913258163058143, 880: 1, 887: 1}",29,single,f,bisexual,curvy,anything,socially,sometimes,graduated from masters program,white,66.0,-1,other,doesn't have kids,has cats,other,no,"english, spanish (poorly), portuguese (poorly)",Linear Classifiers/777.joblib
Jacquetta Tufts,"{43: 0.2699506303963375, 889: 0, 935: 0.525800212253337, 676: 1, 151: 1, 351: 1, 557: 0.6143702266377353, 264: 0, 745: 0, 197: 0.8166989408763357, 191: 1, 253: 0, 356: 0, 443: 1, 543: 1, 631: 0, 668: 0.9882701341430895, 718: 0, 720: 1, 736: 0, 906: 1}",27,single,m,straight,average,mostly anything,socially,never,college/university,pacific islander,69.0,-1,education / academia,doesn't have kids,,catholicism and somewhat serious about it,,"english (fluently), tagalog (fluently)",Linear Classifiers/381.joblib
Lorenza Eugenia,"{278: 0.3360043837394673, 109: 0.5245752521951639, 48: 0, 130: 0, 359: 0, 402: 0, 526: 0, 771: 0.9906338389550595, 868: 0, 952: 0.20092002527670205, 980: 0.39163762637517907}",27,single,m,straight,athletic,mostly anything,socially,,graduated from masters program,,73.0,-1,,,,,,"english (fluently), swedish (fluently), french (poorly)",Linear Classifiers/880.joblib
Leeanne Henebry,"{736: 0.3646798913963689, 791: 1, 829: 0.6353812094924414, 820: 1, 576: 0.7182851384982323, 887: 0.561165065174702, 690: 0.9741919579238978, 354: 0.7597329549897731, 420: 1, 238: 0.2881725878362902, 471: 0.7318543938968842, 838: 0.6478852373025035, 754: 0.8257885967247875, 291: 0.737014949803148, 729: 0.4870114128028442, 184: 1, 970: 1, 467: 1, 477: 0.30828157243693255, 341: 0.786750591276133, 596: 0.6408037253705339, 440: 0.10083614864056578, 288: 0.6186579070531102, 6: 0.7726262804534323, 120: 1, 192: 0.9871147371043101, 350: 0.8197597530827445, 408: 0.9416849043045765, 433: 1, 469: 0.6399576804787483, 487: 1, 550: 0.5307043982275577, 597: 0.8482024232435292, 733: 0.6011311971220508, 899: 0.9805864985635635, 941: 1}",28,single,m,straight,average,anything,often,sometimes,,white,70.0,-1,artistic / musical / writer,doesn't have kids,,agnosticism and laughing about it,no,english (okay),Linear Classifiers/368.joblib
Anica Amasa,"{352: 0, 253: 0.26270658945653835, 239: 0, 203: 0, 398: 0, 434: 1, 222: 0.8753467558762082, 46: 0, 466: 0, 357: 1, 958: 0, 686: 1, 991: 0.4065049070045479, 263: 0, 772: 0, 977: 0, 827: 1, 660: 0, 55: 1, 60: 0, 83: 1, 85: 0.112919693309939, 147: 1, 156: 1, 437: 0.041644259250970705, 490: 0.3768091216138405, 557: 0, 601: 1, 605: 1, 655: 0, 723: 0.9928051887438585}",31,single,f,bisexual,thin,strictly anything,socially,sometimes,dropped out of space camp,,67.0,1000000,artistic / musical / writer,doesn't have kids,,,no,"english (fluently), belarusan, gujarati, lisp, russian (fluently)",Linear Classifiers/128.joblib
Gilda Mallon,"{733: 0, 993: 0.2697395417498676, 541: 1, 365: 0.9102535712507471, 114: 0.009999999990798258, 466: 0.4798503697816656, 647: 0, 19: 0, 492: 0.7574713562328466, 281: 0, 41: 1, 649: 0, 818: 0, 901: 0.9713715164692918, 999: 0, 296: 0, 712: 1, 920: 1, 199: 1, 657: 0, 872: 1, 939: 0.5443817808157174, 3: 0, 170: 1, 211: 0, 258: 0, 381: 0, 534: 1, 602: 0, 802: 0, 814: 0}",26,single,f,straight,athletic,mostly anything,socially,never,graduated from college/university,white,66.0,-1,science / tech / engineering,doesn't have kids,likes dogs and likes cats,other but not too serious about it,no,"english (fluently), spanish (okay)",Linear Classifiers/936.joblib
Lilith Iphlgenia,"{198: 0, 324: 1, 433: 1, 210: 1, 104: 0.8691461068663577, 780: 0, 389: 0.36579757291359405, 34: 0.8513060927958946, 224: 0.7092752746920024, 319: 1, 347: 1, 390: 0, 518: 0.5376046526537559, 583: 1, 676: 0.5945535423312827, 730: 1, 733: 1, 819: 0, 923: 1}",33,single,f,gay,fit,,often,sometimes,graduated from college/university,white,66.0,-1,artistic / musical / writer,,,,no,"english (fluently), spanish (okay)",Linear Classifiers/107.joblib
Aeriela Albertine,"{1: 0, 35: 0, 934: 0, 526: 0.7755949395466333, 457: 1, 38: 1, 73: 1, 76: 0, 142: 0, 219: 0, 228: 1, 335: 1, 354: 0.9342731917373048, 387: 0.5449363956101272, 410: 0, 486: 1, 498: 0, 499: 0, 553: 0, 616: 1, 632: 0, 714: 0, 730: 0.4063767978402737, 748: 1, 803: 0, 819: 1, 828: 0, 893: 1}",38,single,f,gay,athletic,anything,socially,never,graduated from college/university,,65.0,-1,,wants kids,likes dogs,,no,english,Linear Classifiers/837.joblib
Fredericka Llovera,"{418: 0.9735959315830502, 800: 0.31779402178009253, 871: 0, 236: 1, 249: 0, 893: 0, 942: 0, 243: 0, 611: 1, 624: 0.5616545056081099, 160: 0.523975691336517, 425: 0, 92: 1, 149: 0, 526: 0.1047642075663493, 533: 0, 548: 1, 554: 0.825703987784312, 582: 1, 631: 0, 668: 0, 705: 0.08659079793981217, 895: 1, 923: 1}",31,single,m,straight,average,mostly anything,socially,,graduated from college/university,white,69.0,-1,science / tech / engineering,doesn't have kids,likes dogs and likes cats,agnosticism,no,"english, japanese (poorly)",Linear Classifiers/697.joblib
Anestassia Sheng,"{237: 0.1828117610990745, 521: 1, 130: 0, 275: 0.8558551025259868, 571: 0.4269300179714506, 105: 0.882274972860098, 829: 0.5826444652909384, 371: 0.6645714640363396, 776: 0, 687: 0.42225322247611263, 870: 0.6011032068481788, 742: 0.4845734874130372, 370: 0.3946394347457485, 214: 0.520230409972469, 851: 0.8031795540712432, 737: 1, 241: 0.276870133585537, 120: 0.19782899918228036, 192: 0, 233: 0.9505728358310117, 350: 0.21495218062692611, 399: 0.6171423699510914, 520: 0.3719138897683676, 625: 0.894715443931462, 721: 1, 779: 0, 853: 0.17681667516816013, 929: 0, 994: 0.30358585696579965}",36,single,m,straight,athletic,,socially,,graduated from college/university,"asian, native american",69.0,-1,computer / hardware / software,,has dogs,,,english,Linear Classifiers/2.joblib
Dotty Kaja,"{581: 0, 514: 0, 814: 1, 627: 1, 38: 0, 705: 0.33339055265220807, 665: 0.7680481134845536, 254: 1, 381: 0, 218: 1, 502: 1, 172: 1, 578: 1, 365: 0.13490404907901699, 332: 0, 399: 0.5259913518693349, 202: 1, 265: 0, 94: 1, 0: 0, 68: 0, 72: 1, 100: 0.6385299512172651, 114: 1, 178: 0, 211: 1, 279: 0, 303: 1, 484: 0.7630651475672732, 524: 1, 595: 0, 608: 1, 638: 0, 796: 1, 873: 0, 928: 0}",33,single,m,straight,fit,mostly anything,rarely,never,graduated from college/university,white,69.0,-1,computer / hardware / software,,likes dogs and likes cats,atheism,no,english,Linear Classifiers/695.joblib
Tobe Sabella,"{34: 0, 648: 1, 48: 1, 370: 0.09351350233678701, 109: 0, 238: 0, 242: 0, 913: 0, 645: 0.42811250857283145, 670: 1, 791: 1, 665: 0, 271: 0.38470761434350376, 438: 0, 218: 0.8510897879524091, 555: 1, 715: 0, 891: 1, 614: 0.7373049834277143, 236: 0, 403: 1, 17: 0, 930: 0.7093739371928898, 471: 0.969943579110641, 9: 0.09983093156498946, 174: 0.8507829976746475, 246: 0.6106602063712279, 307: 0, 345: 0.4008563071079081, 542: 0.12838981698996488, 739: 0.06289062999030115, 866: 1, 887: 0, 903: 0.8828665250126466, 970: 0}",33,single,m,gay,athletic,anything,socially,never,graduated from college/university,white,70.0,-1,medicine / health,doesn't have kids,likes dogs and has cats,,no,"english, farsi (fluently)",Linear Classifiers/134.joblib
Dale Kinnard,"{135: 0.22087372058339128, 261: 0.32724005946925283, 775: 0.6411478916904385, 548: 0, 36: 0, 817: 1, 648: 0, 172: 1, 461: 1, 10: 0.01497626165483501, 18: 0.3513214768578363, 33: 0.3317581678281747, 39: 0.09726794366041025, 389: 0.357608471000209, 413: 0.02367468504934722, 483: 0, 528: 0.533941368296178, 624: 0, 796: 0.5299864808022936, 866: 0.2316391038980532, 880: 0.5555350165530912}",26,single,m,straight,fit,anything,socially,,working on college/university,white,71.0,-1,student,,,atheism and laughing about it,no,"english (fluently), french (fluently), spanish (poorly)",Linear Classifiers/882.joblib
Melina Gavrila,"{856: 0.9170038512716001, 41: 0.9430920028834984, 260: 0.7488810755041797, 764: 0.5286709037834809, 250: 0, 112: 0, 126: 0, 133: 0.16235757471406664, 208: 1, 485: 0.9991478525775177, 554: 0, 595: 0, 671: 0.29017016449846356, 720: 1, 763: 1, 843: 0.9096961544947533, 901: 1, 992: 0.613364541302114}",21,single,m,straight,thin,,socially,,working on college/university,white,72.0,-1,computer / hardware / software,,,buddhism,when drinking,english,Linear Classifiers/335.joblib
Frances Hartnett,"{582: 0.7379799176549575, 61: 0, 150: 1, 168: 1, 310: 1, 925: 0, 645: 0, 354: 0.4668695525507154, 466: 0, 639: 1, 176: 0, 84: 1, 192: 1, 260: 1, 360: 1, 404: 0, 579: 1, 600: 0, 841: 0.7928414636734367, 937: 1}",22,single,m,straight,fit,,socially,sometimes,working on college/university,"hispanic / latin, white",70.0,-1,student,,has dogs and has cats,agnosticism,sometimes,english,Linear Classifiers/763.joblib
Desirae Dermott,"{644: 0.48780270898855194, 63: 0.6559779227487903, 694: 0, 712: 0, 850: 0.6640418965001369, 922: 0.22648072165324495, 742: 0.4656365448351687, 872: 0.5936301361953262, 40: 0.5463315511967215, 594: 0.3645796461929909, 829: 0.19649236263559677, 833: 0, 30: 0.4812320471038445, 101: 0.3183173021273509, 120: 0.32862193819040786, 123: 1, 175: 0.08802308296326777, 228: 0.4653083663790747, 280: 0.34619753712799084, 378: 0.21582320858633186, 399: 0.2889333009430213, 426: 0.136960848430846, 490: 0.883432934985076, 720: 0.6574554140118005, 748: 0, 764: 0.2221630201293361, 837: 0.5946189333932606, 932: 0.9155886503730724}",31,single,m,straight,average,,socially,,graduated from college/university,,71.0,-1,,,likes dogs and likes cats,agnosticism and somewhat serious about it,when drinking,"english (fluently), spanish (poorly)",Linear Classifiers/892.joblib
Augustine Iphlgenia,"{644: 0.07844434508402998, 759: 0.2693134511474682, 172: 0, 574: 0, 470: 0, 983: 0.5759685017651179, 191: 0, 978: 0, 36: 1, 737: 1, 48: 0, 261: 0, 147: 1, 250: 0, 364: 1, 421: 1, 472: 0.2738183828358487, 536: 0, 606: 0, 633: 0, 739: 0, 830: 1, 884: 0, 927: 0, 961: 1}",31,seeing someone,m,straight,fit,mostly anything,socially,never,working on college/university,"asian, pacific islander",67.0,-1,computer / hardware / software,,likes dogs and dislikes cats,catholicism,no,"english, tagalog (poorly), c++ (okay)",Linear Classifiers/608.joblib
Fayre Clywd,"{341: 0, 38: 0.8876246448933642, 58: 0, 104: 0, 134: 0, 312: 0.5769838324809466, 374: 1, 413: 0, 508: 1, 598: 0, 602: 0, 678: 0, 684: 0, 705: 0}",35,single,m,straight,thin,mostly vegetarian,socially,,,white,75.0,-1,other,doesn't have kids,likes dogs and likes cats,,no,"english, spanish (poorly)",Linear Classifiers/128.joblib
Nickie Vins,"{515: 1, 9: 1, 476: 0.6136702855705183, 74: 0.0038580422874616715, 725: 0.6223157100726109, 104: 0, 608: 1, 802: 0.44840320618926466, 411: 0.5790156684238221, 647: 0.09380212342244754, 349: 0.8444615159649911, 819: 0, 79: 0.06265309951850728, 228: 0.6433944150336846, 19: 0.7441668428837285, 753: 0.5285867378314251, 405: 0.06780583334567414, 341: 0.1272996934358881, 401: 0, 877: 0.7220781260193556, 283: 0.9118222680367247, 95: 0.07267482564247629, 839: 0.6550807809794121, 688: 0, 29: 0.8505926970473774, 71: 0, 218: 0.7694904216229337, 301: 0.5457859654879389, 339: 0.2577484548132869, 443: 0.9926343588869595, 673: 0.9323571938893682, 728: 0.3342045430636107, 777: 0.18237669544716262, 804: 1, 937: 0.8525057028063876, 953: 0.8106032319103305, 974: 0.5426558971290776}",31,single,m,straight,thin,strictly anything,socially,sometimes,graduated from masters program,white,70.0,-1,rather not say,doesn't have kids,,agnosticism but not too serious about it,when drinking,english,Linear Classifiers/660.joblib
Atlanta Pearse,"{956: 0.30223102741593966, 771: 0.10913049037625155, 452: 0, 174: 0.6683653805187033, 676: 0.6142246786643697, 850: 1, 266: 1, 315: 0, 34: 0.5767104196985464, 59: 0.1976738921853407, 65: 1, 78: 1, 93: 1, 221: 1, 509: 1, 626: 0.8299385698153228, 636: 0.9184982753481492, 756: 0.7939309415538012, 791: 1, 830: 0.39538353318532193}",28,single,f,straight,curvy,mostly vegetarian,socially,,working on masters program,white,67.0,-1,education / academia,"doesn't have kids, but might want them",likes dogs,other and laughing about it,sometimes,"english, spanish (okay)",Linear Classifiers/772.joblib
Stephanie Amethist,"{463: 0, 753: 0, 183: 0, 907: 0.1389418684275472, 587: 1, 326: 0, 378: 0, 23: 0, 147: 0.689415758374623, 197: 0, 307: 0.0593317583962667, 351: 1, 471: 0, 506: 0, 532: 0, 638: 0.7139707882243229, 681: 1, 691: 0.4408971336679204, 693: 0.4692796202614016, 767: 0, 853: 0, 908: 0}",28,single,m,straight,athletic,anything,socially,never,graduated from college/university,hispanic / latin,72.0,-1,political / government,doesn't have kids,,,no,"english (fluently), spanish (fluently)",Linear Classifiers/214.joblib
Alameda Wenoa,"{255: 0, 158: 0.9186000141791952, 155: 0.07308594236885035, 839: 0.22793909849772787, 593: 0.787764551995948, 63: 0.42266813416104876, 591: 0.8887278002110008, 880: 0.7682539958220134, 333: 0.47932229360970147, 911: 0.6688188102773869, 37: 0.7257259923250943, 67: 0.7944834678439401, 80: 1, 92: 0.3724265693451647, 199: 0.6322911846194135, 395: 0.6501456927791678, 401: 0, 451: 0.802124763036713, 458: 1, 509: 1, 814: 0}",29,single,m,straight,fit,mostly vegetarian,socially,never,graduated from ph.d program,white,68.0,-1,science / tech / engineering,doesn't have kids,,judaism but not too serious about it,no,"english, spanish (poorly)",Linear Classifiers/845.joblib
Fanny Tremayne,"{712: 0.731218312435717, 193: 0.6306346522588213, 196: 1, 401: 0.24535039473669462, 560: 1, 585: 0.30587272597945825, 602: 0.3196747450936699, 715: 1, 751: 0, 849: 1, 873: 1, 916: 0.8192822190828211}",22,single,m,straight,athletic,mostly anything,rarely,never,working on college/university,asian,65.0,20000,education / academia,,,buddhism and laughing about it,no,english (fluently),Linear Classifiers/618.joblib
Livvyy Gherardo,"{925: 1, 213: 1, 843: 0.8955641178583651, 542: 0, 399: 0.7353275204464964, 486: 1, 493: 1, 104: 0, 587: 0, 513: 0, 132: 0.9900029181849792, 985: 0, 603: 0, 163: 0.2587467290132537, 65: 1, 29: 0, 113: 0, 230: 1, 287: 0, 302: 0, 492: 1, 556: 1, 703: 1, 704: 0, 705: 0, 792: 1}",30,single,f,straight,thin,,rarely,sometimes,working on college/university,"black, native american, white",66.0,-1,student,,likes dogs and has cats,other and somewhat serious about it,sometimes,english (fluently),Linear Classifiers/480.joblib
Roz Isidore,"{776: 0.8206425897549048, 444: 0.45708838222089265, 767: 0.19576063424373502, 705: 0.5298973742839657, 164: 1, 113: 0.8477486702028112, 185: 0.32997718383409524, 174: 1, 180: 0.1773609998767156, 726: 0.43114389243609974, 535: 0.18418458637425061, 325: 0.4194707452693689, 40: 1, 179: 0.5930503635684758, 29: 1, 743: 0.4933295686228043, 54: 0, 196: 0.10509323040729202, 860: 0.6210754597310286, 327: 0, 309: 0.29825502328371867, 957: 0.12468994041674364, 435: 1, 671: 1, 984: 0.24377414182321222, 173: 0.3405240367601048, 182: 0.627849906165872, 211: 0.024800778502513054, 224: 0.5100946654611247, 381: 1, 385: 0.3852623172638012, 484: 0.07949838628944916}",31,single,f,bisexual,average,strictly anything,socially,,,"middle eastern, other",69.0,-1,medicine / health,doesn't want kids,likes dogs and likes cats,other and very serious about it,sometimes,english (fluently),Linear Classifiers/535.joblib
Bernie Erminia,"{657: 0.4624193937563472, 436: 1, 856: 0, 16: 0, 35: 0, 94: 0.08104546441864358, 141: 0.06979622173235533, 272: 0.34102446898173966, 418: 1, 432: 0, 516: 0, 596: 1, 598: 0, 687: 0, 793: 0, 904: 0, 914: 0}",29,single,m,gay,thin,,socially,sometimes,working on masters program,white,76.0,-1,other,,likes dogs and likes cats,agnosticism and somewhat serious about it,no,"english (fluently), italian (poorly)",Linear Classifiers/85.joblib
Nariko Amethist,"{900: 1, 251: 0, 907: 0.20336169197014842, 270: 1, 617: 0.36132766290440355, 86: 0.08302067038943184, 302: 0.4579477447837501, 376: 0, 436: 0.5750683808336703, 511: 1, 808: 0.5620712939975743, 905: 1, 923: 0}",25,single,f,straight,,,rarely,never,graduated from college/university,white,62.0,-1,science / tech / engineering,,,,no,english,Linear Classifiers/345.joblib
Katuscha Casimir,"{993: 0.7323305257673769, 313: 0.970024841570674, 444: 0.4570602806560693, 118: 0.20746172311576716, 443: 1, 499: 0.3400292725412011, 627: 0.8039305676184036, 803: 0, 869: 0.3972258935252042, 947: 0.13504653525787758, 357: 1, 265: 1, 815: 0.8013489845661019, 62: 0.14362470557825313, 104: 0.7529735645424966, 393: 0.3762391390012261, 751: 0.7070166230724655, 84: 0, 128: 0, 203: 1, 277: 1, 402: 0, 508: 1, 543: 0.569218708752417, 567: 0.3233952960445423, 641: 0.9565107257907695, 701: 0.32841012161811856, 921: 1}",33,single,f,straight,athletic,mostly anything,socially,,graduated from college/university,white,67.0,-1,entertainment / media,,likes dogs,,no,"english, spanish (okay), italian (poorly), c++",Linear Classifiers/687.joblib
Catrina Septima,"{479: 1, 349: 0, 770: 0.1485973428289864, 135: 1, 501: 0.22111759942637277, 938: 0, 637: 1, 54: 0, 896: 0.13598942122641744, 847: 0, 192: 1, 219: 1, 545: 1, 979: 0.4905290882589448, 921: 0, 420: 1, 269: 0.2658977148844628, 1: 1, 4: 0.8073073729648224, 10: 0, 195: 0.4524038025924466, 212: 0.5660111495790066, 539: 0, 599: 1, 814: 0}",35,single,m,straight,athletic,mostly anything,socially,sometimes,graduated from space camp,"native american, white",73.0,150000,artistic / musical / writer,"doesn't have kids, but might want them",likes dogs and likes cats,agnosticism and very serious about it,no,"english (poorly), spanish (poorly)",Linear Classifiers/35.joblib
Carmela Elbertina,"{414: 0.35568423893425527, 714: 0.10533852609890787, 543: 0.4195760059114185, 641: 0.3758095597577813, 237: 0.35948214841813453, 51: 0.2118922990607343, 439: 1, 379: 0, 645: 0.3847697936176726, 94: 0, 148: 0.3938263709255697, 392: 0.10112113279628016, 88: 0, 357: 0.0984739973255856, 149: 0.5136408202698346, 746: 0.09695123063493297, 96: 0.9726967782443108, 184: 0, 191: 0.3539475540283593, 401: 0, 662: 0.6056256296530733, 671: 0.32312935677974025, 911: 0.6615377312247797}",31,single,f,straight,curvy,mostly anything,socially,never,graduated from law school,indian,61.0,50000,law / legal services,"doesn't have kids, but might want them",,hinduism but not too serious about it,no,"english (fluently), hindi (okay), spanish (poorly), french (poorly), sanskrit (poorly)",Linear Classifiers/450.joblib
